x1,x2,x3,x4,x5,x6,x7,x8,x9,target
-0.3336434102851092,0.38553037478570984,1.7330669313472178,0.4575938533183583,0.047734398222465314,0.05782314014425297,0.9866810590723128,-0.3109685560260586,2.492346574142655,137.1017155546581
-0.9152436415602101,0.18243454547954333,0.9624274738973452,0.28514635440835234,0.5385924291589496,0.6043199240692246,1.2746754253762602,-1.3067361681036758,1.274135076932026,43.19064882937727
0.7196079435588324,-0.8405269418454157,-1.9996402575295322,-0.8933534840761899,0.8261544946102688,-1.0767379428939565,-1.90282532909857,0.09410862709906745,0.4147804680022364,-78.1261591347249
-1.0406700849927877,-0.31871708308597074,-1.3322469092818208,-0.6051607868790424,-0.7243803293720715,-0.10378923356247055,0.7676419421674789,1.3527454167122799,1.4839467041649799,-219.54467548297526
0.11871485633590126,-0.5933284755242275,1.8364307309785095,-0.18332095842143573,-0.558974439578087,-0.9890504350398052,1.2086187221714337,0.7622380341957407,0.7750320504850818,139.8070029975645
0.5294050264430122,-0.06479897860538203,-0.5074495699286323,0.32618779472394893,0.5305785705836884,-0.5948962496256491,-0.30734143572496403,0.4286595086698591,0.4269219999959035,51.72966966331155
0.06855236673450758,0.8773320648505774,0.20670404514797386,-1.9544897721878425,-0.6964936220333432,-0.36338021367412043,-0.4123899771074438,0.9110619704996212,-0.9783263150562643,-39.655107142583596
-0.47449035408795415,-1.043927138793719,-0.21100334781235738,0.9601058213354586,-0.35783703289367413,1.9298754140369143,2.304864753441823,0.38186484382503133,-0.1172830670823735,-40.81714648321322
-0.30738544674744867,-0.5014931138356868,-0.7772230126511752,1.1640804284915816,-1.1938453468388774,-0.04513550043962146,-0.12190426650826716,-1.5283617483077405,-1.2976228046438962,-224.64186331755738
0.5631418179945088,0.672003237211339,-0.23021670061130942,-1.0008482186595886,-0.8683937741338079,-0.7277108685952148,-0.31518466643763077,-0.9709014134085571,0.019696464002030723,-118.60377418598905
0.7331661106004655,0.6332859470881632,-0.8261717094291297,-0.18916733533737248,-2.1491401646717465,-1.5057810963686622,0.19015604544827514,-0.5722180826197056,-1.050429955598235,-238.46570654612387
-1.9109791793005957,0.4865853791506341,-0.2733712320827409,-0.778534897463342,-0.23106073202387645,-0.8780165233260576,0.26124548119080154,1.1018286043513126,-1.002812130602873,-146.0320043472957
0.047648613515834645,-0.06753152220763756,0.45852619046070336,-0.6161096480781689,0.6900495308417995,-0.44808068045508775,-0.38160386215179565,-0.7214640039555172,1.5757039812557687,61.058712377166245
0.9827523967788304,0.3539923106137283,-0.9668132223301423,0.9284545859841055,0.8362473822068073,-1.297851675359382,-0.18771773085263227,-1.0389059067820288,-0.4769157959097433,30.923916786013606
-1.8313911850363807,-0.07556596062797802,-0.7937380274341077,-2.1164396511580774,-0.43894847909413237,-0.45753447100357447,-0.07873687058089988,-0.29818585444800016,-0.8565823609440036,-290.04451687283307
0.17196425471545257,0.7978708863196311,0.8649983085249567,-0.1070733343325384,-0.2048613320814621,-0.24210668506471908,-0.289095787657148,-0.8401490192933458,-0.9024827749371497,48.10808028982968
-0.04323269015009541,1.4139735365758168,-0.16922500567853155,-0.6974671743837701,0.16227991808283798,-0.5971812534049852,-0.2774633097766181,2.092123088743198,2.928324069244475,60.611421131863615
-0.3556261952874658,-0.9456803284376194,1.4000639285142504,0.19512842831118038,0.855081923065605,-1.8239932248910637,-1.1689599486551694,-0.4097685535269721,-0.9973692610598999,175.81822681891623
-0.9084350038746293,1.7641830213871388,-0.9605737804807688,-0.7155585202731958,-1.5333552041078826,0.8450624520916203,-1.2274822273079085,1.1010046891764957,-0.7245087649671119,-260.57850156196537
-0.0995720978839857,0.2073422291604131,0.06597527858834767,-0.6087389189583238,0.12163811548395424,0.12238531064424597,0.37930160780079863,0.5116846601757762,0.20158074400554168,22.608918246710783
0.7977425530785933,0.6250906215075935,1.175087394141185,-1.8515754278659637,0.869585128920164,0.13261185921888632,0.8524447905876723,0.74448752572617,0.8382627392367036,223.85371869190064
-0.8517448304824379,-1.4415374618751524,0.30231448553263107,1.115225943871857,0.6567997952355491,-0.46314366158067793,-0.6188049191521752,1.3397770095981492,-0.45908298927403773,97.91695806380926
-0.3834314023637117,-0.10071469602972816,-1.3932873138130268,2.3703231631934636,0.2909572844258724,1.0955963739001566,0.5567376900099029,-0.25256985454244146,0.5183667068891413,-90.133528605562
0.5063891674843202,-0.4731740292336883,-1.1155548800288175,-1.5728450486532215,0.2359755490383218,-1.0290405521820831,0.6543167394680507,0.735914395076845,0.20450874403497918,-52.54143686145426
0.6908066526800513,-2.0303794397778434,-0.6257629435799272,-2.4685042143774396,-0.6887619851570931,-0.379990611505095,0.18637691717903046,0.47546545910654797,-0.32897006802097284,-101.97815030219765
0.5384643382400316,-0.0016800998267481788,0.012564319403011075,-0.4955874612023268,0.09263334475571541,-0.9686513965922573,1.0297057229902993,0.4719653640704572,0.2969830580357393,59.414715648356385
-1.0614286860531426,-0.9275459415967106,-0.39037928154674684,-1.4360585477953016,-1.3797500996098937,0.4201411085129027,0.07602647166370022,1.7790628295366395,-0.1534758858495128,-184.02096141602624
1.5674940541597584,-0.9932654493115236,0.5065406959151185,-0.3714910926108486,-0.037423016589314385,-1.6424568487795816,-1.570536522657712,1.5330380522472637,-1.1771490459580853,186.85670691879645
0.49176328450952206,-1.24269920993562,0.06591749756893049,-0.1330664107665997,-1.3494768329867146,-0.4272321393737332,0.44900137645053256,0.5489081597369031,-0.2842517995627133,-72.16258589158443
0.18712696721539843,0.2562156311610666,-1.040590708476373,1.2474769075585,-1.4363949783369951,0.07086158280992519,0.06392437643222884,-0.4647837726040308,0.07334393185469634,-208.0174949001171
-0.117321056690272,1.2310650340317604,0.18110670762463435,0.3950830585998769,-0.9161102860088802,-0.18249150374277975,-0.2757459716359816,0.7749450869612452,-0.7903083089380574,-37.86835902317326
0.14703990019702895,0.08610067497317221,-1.7444571837794087,-1.6029094497323522,-0.9021758200943881,0.7244553185561202,-1.0998399638804015,-0.7826995643328157,-2.2084459043671565,-290.3196387062814
-1.1170734432375449,0.23482211650093143,0.06637821979694614,0.5407091365512415,0.7868021888752827,-0.4733609647212914,1.482886880616338,-0.1335392333027056,1.1094692310345065,6.409902029331387
0.02011850823752418,-0.1507922405594072,-0.16548060534520717,1.2959189348548241,0.720865826209094,-0.5277666902846596,-1.1393411671332951,-0.82320829841993,-0.4633929906546734,47.3042828186653
-0.08814241003739366,-1.3510339158555755,-1.249780025506575,-0.8641615999379585,3.287787897172018,-0.17361621439640926,-0.012758828474795285,-0.595626130809865,-1.7598046496180146,143.16724091806825
